date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:41:36	332493/332493	---M--	200	added ('OK')	image/png	etag:CPCezPvrxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518208796255-XEJ0HJVN7DVMZZFPXGX8/ke17ZwdGBToddI8pDm48kFtjczW_fxnlvH6fxh2f9kMUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcHWN0Hazynf92HGFezCOkyEqpOa4N-GxzSyy6TQ_8XBvfjtYYXepEB8qq2yhLd-Hg/dmc2.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518208796255-XEJ0HJVN7DVMZZFPXGX8/ke17ZwdGBToddI8pDm48kFtjczW_fxnlvH6fxh2f9kMUqsx/dmc2.png	(from https://www.ilarialiprandi.com/ricette-donnamoderna)
23:41:38	275744/275744	---M--	200	added ('OK')	image/png	etag:CLKAgJDsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209805913-3QW8MM5V0IXGYA9ZKSBP/ke17ZwdGBToddI8pDm48kPd2hM-CH8cJqTznE4cDkiIUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcf93mg-Z47GYgUfkQoDOvtLhZJuRNW0wtHxpTcIBehn1zWk7qQwONvoOvzHuTdEK-/sb1.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209805913-3QW8MM5V0IXGYA9ZKSBP/ke17ZwdGBToddI8pDm48kPd2hM-CH8cJqTznE4cDkiIUqsx/sb1.png	(from https://www.ilarialiprandi.com/ricette-donnamoderna)
23:42:01	705380/705380	---M-Z	200	added ('OK')	text/javascript	etag:%22e54c8f9f9ca0c0c8e2a74c64d26023a7%22	http://assets/universal/scripts-compressed/common-vendors-9c1a918f31382f489582c-min.en-US.js	C:/My%20Web%20Sites/Sikemi_portfolio/assets/universal/scripts-compressed/common-vendors-9c1a918f31382f489582c-min.en-US.js	(from https://www.ilarialiprandi.com/sky-italia-help-and-support)
23:42:01	306944/306944	---M--	200	added ('OK')	image/png	etag:CLqqvZ7ByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518210324080-8JN2UASK5LW0VD317H0S/ke17ZwdGBToddI8pDm48kG46izsE778l8MsgPe7lxscUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcvF_ooUIAltpKhSW9WEzFiS0s3JsfvYl0k7hlzms60crtVUeX9GlBHoaoThzxFvkO/pano.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518210324080-8JN2UASK5LW0VD317H0S/ke17ZwdGBToddI8pDm48kG46izsE778l8MsgPe7lxscUqsx/pano.png	(from https://www.ilarialiprandi.com/ricette-donnamoderna)
23:42:01	302996/302996	---M--	200	added ('OK')	image/png	etag:CMr4rZTsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209493540-256GADTOWCGO52Q17AEO/ke17ZwdGBToddI8pDm48kJFa5C5H3scs_IWEIDo5bpAUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKctWmEROz3lkW0R4unn-0iRLdjjW-rY2EXdvbnahQjqokADe9shUDlQ943Mx5-e8j-/ass1.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209493540-256GADTOWCGO52Q17AEO/ke17ZwdGBToddI8pDm48kJFa5C5H3scs_IWEIDo5bpAUqsx/ass1.png	(from https://www.ilarialiprandi.com/sky-italia-help-and-support)
23:42:02	371204/371204	---M--	200	added ('OK')	image/png	etag:COnx7JTsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518210022822-KFJ9VN4D2V8KXWRRTX0I/ke17ZwdGBToddI8pDm48kO2sBtmUVORQCMhdYjJfp88UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcPbdyvwmTV64TXJgWoJMGXQiTy6LciU6B_myFeket-3kHXZqzIwjoFfUQNfisewdU/sp1.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518210022822-KFJ9VN4D2V8KXWRRTX0I/ke17ZwdGBToddI8pDm48kO2sBtmUVORQCMhdYjJfp88Uqsx/sp1.png	(from https://www.ilarialiprandi.com/ricette-donnamoderna)
23:42:02	149079/149079	---M--	200	added ('OK')	image/png	etag:CPypkpzByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209492677-0H7BC37KOOLTVORPUDX1/ke17ZwdGBToddI8pDm48kAhFr3668HYs6fLkRuymoloUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKccdAQdBL0QAOC68MTQCg3m-KnrIs3c58TpOZKE1xdqJ9nyB1CJoukulOViroKi4s2/ass2.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209492677-0H7BC37KOOLTVORPUDX1/ke17ZwdGBToddI8pDm48kAhFr3668HYs6fLkRuymoloUqsx/ass2.png	(from https://www.ilarialiprandi.com/sky-italia-help-and-support)
23:42:04	275744/275744	---M--	200	added ('OK')	image/png	etag:COCeuprsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518208477628-LYW89ZNI4WO79BHQIQJT/ke17ZwdGBToddI8pDm48kPd2hM-CH8cJqTznE4cDkiIUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcf93mg-Z47GYgUfkQoDOvtLhZJuRNW0wtHxpTcIBehn1zWk7qQwONvoOvzHuTdEK-/sb1.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518208477628-LYW89ZNI4WO79BHQIQJT/ke17ZwdGBToddI8pDm48kPd2hM-CH8cJqTznE4cDkiIUqsx/sb1.png	(from https://www.ilarialiprandi.com/starbene)
23:42:04	114044/114044	---M--	200	added ('OK')	image/png	etag:CPaOw5PsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518208476544-3H0E3BZG8U9Q4JHET4KX/ke17ZwdGBToddI8pDm48kJW6bdiAvqEWs5lBWWeP09UUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKc5PsVQ24F_O4a4Rk_al8HECZNx9E9poPK27-2ho536ZtRC_jGVYahTyEIojkj6zzk/sb2.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518208476544-3H0E3BZG8U9Q4JHET4KX/ke17ZwdGBToddI8pDm48kJW6bdiAvqEWs5lBWWeP09UUqsx/sb2.png	(from https://www.ilarialiprandi.com/starbene)
23:42:08	479677/479677	---M--	200	added ('OK')	image/png	etag:CLHJtJzByesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209038054-U48RW8K589KAFQX164M4/ke17ZwdGBToddI8pDm48kOmFxgR9AgN084M9xNlMOIoUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcyxUFk2me0hqJh0lCD7Qy4hDcUJ7bBqpUn2pBCHBb1kCmqw6pbFYq0QMeROnDdefg/tgcomdonne2.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209038054-U48RW8K589KAFQX164M4/ke17ZwdGBToddI8pDm48kOmFxgR9AgN084M9xNlMOIoUqsx/tgcomdonne2.png	(from https://www.ilarialiprandi.com/tgcom-donne)
23:42:08	521773/521773	---M--	200	added ('OK')	image/png	etag:CNLiwpTsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209038262-8LR7KFEMTEOC32BTBSEN/ke17ZwdGBToddI8pDm48kEaaTGGlS3CGlRCmMUYaIl0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcUTga4Ed4LX6FQZ-Gztd6PiFUQgdOS51rLSRNqanruBzmrrcmaYgqMX1QNuPYN0_q/tgcomdonne1.PNG	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518209038262-8LR7KFEMTEOC32BTBSEN/ke17ZwdGBToddI8pDm48kEaaTGGlS3CGlRCmMUYaIl0Uqsx/tgcomdonne1.png	(from https://www.ilarialiprandi.com/tgcom-donne)
23:42:08	376104/376104	---M--	200	added ('OK')	image/png	etag:CLqyl5rsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213976734-9U9Z8K958DABMB38IGY8/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcyGrtQZAAh1p5oKhDbbOyp9GlNLdowuS_hg39oIB8kdmaSNWMpvi0epB4PB1rLEKo/dmc2.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213976734-9U9Z8K958DABMB38IGY8/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0Uqsx/dmc2.png	(from https://www.ilarialiprandi.com/tgcom-donne)
23:42:09	82430/82430	---M--	200	added ('OK')	image/png	etag:CLOT//3rxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213949188-JFAUZY5OS1X7J7N92S75/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcyGrtQZAAh1p5oKhDbbOyp9GlNLdowuS_hg39oIB8kdmaSNWMpvi0epB4PB1rLEKo/app5.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213949188-JFAUZY5OS1X7J7N92S75/ke17ZwdGBToddI8pDm48kEbumxHoER6WrxLpKXIE1y0Uqsx/app5.png	(from https://www.ilarialiprandi.com/tgcom-donne)
23:42:09	285352/285352	---M--	200	added ('OK')	image/png	etag:CK/d9pfsxesCEAE=	https://images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213961403-91Z55SLI0A05QSMG5GEG/ke17ZwdGBToddI8pDm48kBCkz3HEJqDXQN-U845zZK0UqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKc3v7NY5E6iPJ1Ijux36OEeCkZ_6fMRp40bvHvYsBvy0AF1609tgD93VnbugA-Zzzu/image-asset.png	C:/My%20Web%20Sites/Sikemi_portfolio/images.squarespace-cdn.com/content/v1/596385906b8f5b5620c70b91/1518213961403-91Z55SLI0A05QSMG5GEG/ke17ZwdGBToddI8pDm48kBCkz3HEJqDXQN-U845zZK0Uqsx/image-asset.png	(from https://www.ilarialiprandi.com/tgcom-donne)
